conditionId	conditionName	r23811_k_RPKM2protein	r1525_k_RPKM2protein	r1523_k_RPKM2protein	r99_k_RPKM2protein	r802_k_RPKM2protein	r4126_k_RPKM2protein	r4128_k_RPKM2protein	r5851_k_RPKM2protein	r15777_k_RPKM2protein	r28456_k_RPKM2protein	r598_k_RPKM2protein	r600_k_RPKM2protein	r185_k_RPKM2protein	r5853_k_RPKM2protein	r931_k_RPKM2protein	r23_k_RPKM2protein	r540_k_RPKM2protein	r602_k_RPKM2protein	r604_k_RPKM2protein	r2395_k_RPKM2protein	SP_44511_2	r2399_k_RPKM2protein	r570_k_RPKM2protein	r1682_k_RPKM2protein	r572_k_RPKM2protein	r1_k_RPKM2protein	r17_k_RPKM2protein	r66_k_RPKM2protein	r16447_k_RPKM2protein	r5946_k_RPKM2protein	r28446_k_RPKM2protein	r28448_k_RPKM2protein	r5869_k_RPKM2protein	SP_45182_2	r1535_k_RPKM2protein	r17294_k_RPKM2protein	r17295_k_RPKM2protein	r606_k_RPKM2protein	r608_k_RPKM2protein	r610_k_RPKM2protein	r612_k_RPKM2protein	r518_k_RPKM2protein	r21_k_RPKM2protein	r614_k_RPKM2protein	r5847_k_RPKM2protein	r187_k_RPKM2protein	r1254_k_RPKM2protein	r27_k_RPKM2protein	SP_46396_2	r59_k_RPKM2protein	r1668_k_RPKM2protein	r406_k_RPKM2protein	r408_k_RPKM2protein	r393_k_RPKM2protein	r856_k_RPKM2protein	r193_k_RPKM2protein	r61_k_RPKM2protein	r17805_k_RPKM2protein	r635_k_RPKM2protein	r17845_k_RPKM2protein	r16181_k_RPKM2protein	r17803_k_RPKM2protein	SP_10133_6	r32229_k_RPKM2protein	SP_9054_6	r26582_k_RPKM2protein	SP_9063_6	r59637_k_RPKM2protein	SP_9072_6	r9873_k_RPKM2protein	SP_9090_6	r26436_k_RPKM2protein	SP_9099_6	r26456_k_RPKM2protein	SP_9748_6	r8644_k_RPKM2protein	SP_9117_6	r26480_k_RPKM2protein	SP_9126_6	r26500_k_RPKM2protein	SP_10213_6	r98895_k_RPKM2protein	SP_10221_6	r10220_k_RPKM2protein	SP_9775_6	r10973_k_RPKM2protein	SP_9784_6	r10986_k_RPKM2protein	SP_5440_6	SP_5450_6	r8662_k_RPKM2protein	r5479_k_RPKM2protein	r189_k_RPKM2protein	r1592_k_RPKM2protein	r28450_k_RPKM2protein	r28452_k_RPKM2protein	r28454_k_RPKM2protein	r522_k_RPKM2protein	r524_k_RPKM2protein	r2825_k_RPKM2protein	SP_47728_2	r247_k_RPKM2protein	r928_k_RPKM2protein	r2364_k_RPKM2protein	r215_k_RPKM2protein	r217_k_RPKM2protein	r1878_k_RPKM2protein	SP_47964_2	r1615_k_RPKM2protein	r1617_k_RPKM2protein	r260_k_RPKM2protein	r36_k_RPKM2protein	r34_k_RPKM2protein	r418_k_RPKM2protein	r29_k_RPKM2protein	r428_k_RPKM2protein	r469_k_RPKM2protein	r467_k_RPKM2protein	r1664_k_RPKM2protein	r5481_k_RPKM2protein	r5483_k_RPKM2protein	r471_k_RPKM2protein	r473_k_RPKM2protein	r1621_k_RPKM2protein	r19_k_RPKM2protein	r25_k_RPKM2protein	r18525_k_RPKM2protein	r18527_k_RPKM2protein	r18540_k_RPKM2protein	r424_k_RPKM2protein	r9420_k_RPKM2protein	r1880_k_RPKM2protein	r16376_k_RPKM2protein	r426_k_RPKM2protein	SP_48658_2	SP_48715_2	r686_k_RPKM2protein	r2845_k_RPKM2protein	r812_k_RPKM2protein	r4132_k_RPKM2protein	r415_k_RPKM2protein	SP_49768_2	r2403_k_RPKM2protein	r618_k_RPKM2protein	r1627_k_RPKM2protein
TUMOR_SU8686_cellline_01_01_PD0325901_Conc800_0nM	TUMOR-SU8686-cellline-01-01_PD0325901_Conc800_0nM	5.8639146470700005	39.671834800999996	47.1100070933	20.0872416043	7.764957228089999	59.2963603397	9.568307108760001	247.31552092400003	12.2137131568	5.754617507540001	15.9703060199	4.84890471802	5.78961279109	5.4802533717	3.3642596526200004	5.83057868071	85.8412413755	37.390435895500005	26.327385440900002	3.15545732716	0.0	5.78867907515	9.8712775581	60.8063317852	0.612622557253	15.006990473499998	28.0423362181	7.13276757728	11.775893545	11.570765404600001	17.0016042548	0.0667489955115	93.58210044379999	0.0	3.99222953064	31.829809941599997	36.5238034283	1.62048252455	15.1818629098	1.88664556131	1.7609045550099998	2.06120855317	22.818132107399997	14.2605309948	26.110536660300003	19.4100695649	22.9042185698	4.9119621405	0.0	49.4107956783	21.788488699400002	6.998229563580001	7.1689586526	5.10774682919	17.396136345	10.343348151	19.7399268253	13.081211886300002	6.243927608530001	10.249950178099999	15.992003428199999	0.154201710104	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.647848562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.650649228630002	14.8047822752	0.361864230676	0.212886845604	3.99846718972	1.0804679728	25.4897884924	0.745066506069	0.0338743384252	800.0	9.96323064529	0.540884207027	1.7666789717400002	6.472091281519999	1.6998952052399998	11.731973076400001	0.0	41.120186959099996	6.409656083400002	4.56290571949	19.1400724239	26.5633330932	101.97004180399999	10.2094402683	21.3579566803	23.411451509299997	4.39190263037	84.1272598646	1.85239163904	3.71437699003	5.55197081107	23.2310704627	25.208032908099998	166.94276214799999	9.17365979983	8.53260768274	14.586018664700001	1.6161075552000002	29.7107712306	47.3366253405	21.3171905922	6.29278841466	10.004847161599999	0.0	0.0	20.4597046597	2.50526017001	20.162010336199998	15.592502102100001	7.449055042469999	0.0	25.4278596391	6.03862452315	87.68173254889999
TUMOR_SU8686_cellline_01_01_PD0325901_Conc2530_0nM	TUMOR-SU8686-cellline-01-01_PD0325901_Conc2530_0nM	5.8639146470700005	39.671834800999996	47.1100070933	20.0872416043	7.764957228089999	59.2963603397	9.568307108760001	247.31552092400003	12.2137131568	5.754617507540001	15.9703060199	4.84890471802	5.78961279109	5.4802533717	3.3642596526200004	5.83057868071	85.8412413755	37.390435895500005	26.327385440900002	3.15545732716	0.0	5.78867907515	9.8712775581	60.8063317852	0.612622557253	15.006990473499998	28.0423362181	7.13276757728	11.775893545	11.570765404600001	17.0016042548	0.0667489955115	93.58210044379999	0.0	3.99222953064	31.829809941599997	36.5238034283	1.62048252455	15.1818629098	1.88664556131	1.7609045550099998	2.06120855317	22.818132107399997	14.2605309948	26.110536660300003	19.4100695649	22.9042185698	4.9119621405	0.0	49.4107956783	21.788488699400002	6.998229563580001	7.1689586526	5.10774682919	17.396136345	10.343348151	19.7399268253	13.081211886300002	6.243927608530001	10.249950178099999	15.992003428199999	0.154201710104	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.647848562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.650649228630002	14.8047822752	0.361864230676	0.212886845604	3.99846718972	1.0804679728	25.4897884924	0.745066506069	0.0338743384252	2530.0	9.96323064529	0.540884207027	1.7666789717400002	6.472091281519999	1.6998952052399998	11.731973076400001	0.0	41.120186959099996	6.409656083400002	4.56290571949	19.1400724239	26.5633330932	101.97004180399999	10.2094402683	21.3579566803	23.411451509299997	4.39190263037	84.1272598646	1.85239163904	3.71437699003	5.55197081107	23.2310704627	25.208032908099998	166.94276214799999	9.17365979983	8.53260768274	14.586018664700001	1.6161075552000002	29.7107712306	47.3366253405	21.3171905922	6.29278841466	10.004847161599999	0.0	0.0	20.4597046597	2.50526017001	20.162010336199998	15.592502102100001	7.449055042469999	0.0	25.4278596391	6.03862452315	87.68173254889999
TUMOR_SU8686_cellline_01_01_PD0325901_Conc8000_0nM	TUMOR-SU8686-cellline-01-01_PD0325901_Conc8000_0nM	5.8639146470700005	39.671834800999996	47.1100070933	20.0872416043	7.764957228089999	59.2963603397	9.568307108760001	247.31552092400003	12.2137131568	5.754617507540001	15.9703060199	4.84890471802	5.78961279109	5.4802533717	3.3642596526200004	5.83057868071	85.8412413755	37.390435895500005	26.327385440900002	3.15545732716	0.0	5.78867907515	9.8712775581	60.8063317852	0.612622557253	15.006990473499998	28.0423362181	7.13276757728	11.775893545	11.570765404600001	17.0016042548	0.0667489955115	93.58210044379999	0.0	3.99222953064	31.829809941599997	36.5238034283	1.62048252455	15.1818629098	1.88664556131	1.7609045550099998	2.06120855317	22.818132107399997	14.2605309948	26.110536660300003	19.4100695649	22.9042185698	4.9119621405	0.0	49.4107956783	21.788488699400002	6.998229563580001	7.1689586526	5.10774682919	17.396136345	10.343348151	19.7399268253	13.081211886300002	6.243927608530001	10.249950178099999	15.992003428199999	0.154201710104	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.647848562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.650649228630002	14.8047822752	0.361864230676	0.212886845604	3.99846718972	1.0804679728	25.4897884924	0.745066506069	0.0338743384252	8000.0	9.96323064529	0.540884207027	1.7666789717400002	6.472091281519999	1.6998952052399998	11.731973076400001	0.0	41.120186959099996	6.409656083400002	4.56290571949	19.1400724239	26.5633330932	101.97004180399999	10.2094402683	21.3579566803	23.411451509299997	4.39190263037	84.1272598646	1.85239163904	3.71437699003	5.55197081107	23.2310704627	25.208032908099998	166.94276214799999	9.17365979983	8.53260768274	14.586018664700001	1.6161075552000002	29.7107712306	47.3366253405	21.3171905922	6.29278841466	10.004847161599999	0.0	0.0	20.4597046597	2.50526017001	20.162010336199998	15.592502102100001	7.449055042469999	0.0	25.4278596391	6.03862452315	87.68173254889999
TUMOR_SU8686_cellline_01_01_PLX_4720_Conc2_5nM	TUMOR-SU8686-cellline-01-01_PLX-4720_Conc2_5nM	5.8639146470700005	39.671834800999996	47.1100070933	20.0872416043	7.764957228089999	59.2963603397	9.568307108760001	247.31552092400003	12.2137131568	5.754617507540001	15.9703060199	4.84890471802	5.78961279109	5.4802533717	3.3642596526200004	5.83057868071	85.8412413755	37.390435895500005	26.327385440900002	3.15545732716	0.0	5.78867907515	9.8712775581	60.8063317852	0.612622557253	15.006990473499998	28.0423362181	7.13276757728	11.775893545	11.570765404600001	17.0016042548	0.0667489955115	93.58210044379999	0.0	3.99222953064	31.829809941599997	36.5238034283	1.62048252455	15.1818629098	1.88664556131	1.7609045550099998	2.06120855317	22.818132107399997	14.2605309948	26.110536660300003	19.4100695649	22.9042185698	4.9119621405	0.0	49.4107956783	21.788488699400002	6.998229563580001	7.1689586526	5.10774682919	17.396136345	10.343348151	19.7399268253	13.081211886300002	6.243927608530001	10.249950178099999	15.992003428199999	0.154201710104	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.647848562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.650649228630002	14.8047822752	0.361864230676	0.212886845604	3.99846718972	1.0804679728	25.4897884924	0.745066506069	0.0338743384252	0.0	9.96323064529	0.540884207027	1.7666789717400002	6.472091281519999	1.6998952052399998	11.731973076400001	2.5	41.120186959099996	6.409656083400002	4.56290571949	19.1400724239	26.5633330932	101.97004180399999	10.2094402683	21.3579566803	23.411451509299997	4.39190263037	84.1272598646	1.85239163904	3.71437699003	5.55197081107	23.2310704627	25.208032908099998	166.94276214799999	9.17365979983	8.53260768274	14.586018664700001	1.6161075552000002	29.7107712306	47.3366253405	21.3171905922	6.29278841466	10.004847161599999	0.0	0.0	20.4597046597	2.50526017001	20.162010336199998	15.592502102100001	7.449055042469999	0.0	25.4278596391	6.03862452315	87.68173254889999
TUMOR_SU8686_cellline_01_01_PLX_4720_Conc8_0nM	TUMOR-SU8686-cellline-01-01_PLX-4720_Conc8_0nM	5.8639146470700005	39.671834800999996	47.1100070933	20.0872416043	7.764957228089999	59.2963603397	9.568307108760001	247.31552092400003	12.2137131568	5.754617507540001	15.9703060199	4.84890471802	5.78961279109	5.4802533717	3.3642596526200004	5.83057868071	85.8412413755	37.390435895500005	26.327385440900002	3.15545732716	0.0	5.78867907515	9.8712775581	60.8063317852	0.612622557253	15.006990473499998	28.0423362181	7.13276757728	11.775893545	11.570765404600001	17.0016042548	0.0667489955115	93.58210044379999	0.0	3.99222953064	31.829809941599997	36.5238034283	1.62048252455	15.1818629098	1.88664556131	1.7609045550099998	2.06120855317	22.818132107399997	14.2605309948	26.110536660300003	19.4100695649	22.9042185698	4.9119621405	0.0	49.4107956783	21.788488699400002	6.998229563580001	7.1689586526	5.10774682919	17.396136345	10.343348151	19.7399268253	13.081211886300002	6.243927608530001	10.249950178099999	15.992003428199999	0.154201710104	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.647848562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.650649228630002	14.8047822752	0.361864230676	0.212886845604	3.99846718972	1.0804679728	25.4897884924	0.745066506069	0.0338743384252	0.0	9.96323064529	0.540884207027	1.7666789717400002	6.472091281519999	1.6998952052399998	11.731973076400001	8.0	41.120186959099996	6.409656083400002	4.56290571949	19.1400724239	26.5633330932	101.97004180399999	10.2094402683	21.3579566803	23.411451509299997	4.39190263037	84.1272598646	1.85239163904	3.71437699003	5.55197081107	23.2310704627	25.208032908099998	166.94276214799999	9.17365979983	8.53260768274	14.586018664700001	1.6161075552000002	29.7107712306	47.3366253405	21.3171905922	6.29278841466	10.004847161599999	0.0	0.0	20.4597046597	2.50526017001	20.162010336199998	15.592502102100001	7.449055042469999	0.0	25.4278596391	6.03862452315	87.68173254889999
TUMOR_SU8686_cellline_01_01_PLX_4720_Conc25_0nM	TUMOR-SU8686-cellline-01-01_PLX-4720_Conc25_0nM	5.8639146470700005	39.671834800999996	47.1100070933	20.0872416043	7.764957228089999	59.2963603397	9.568307108760001	247.31552092400003	12.2137131568	5.754617507540001	15.9703060199	4.84890471802	5.78961279109	5.4802533717	3.3642596526200004	5.83057868071	85.8412413755	37.390435895500005	26.327385440900002	3.15545732716	0.0	5.78867907515	9.8712775581	60.8063317852	0.612622557253	15.006990473499998	28.0423362181	7.13276757728	11.775893545	11.570765404600001	17.0016042548	0.0667489955115	93.58210044379999	0.0	3.99222953064	31.829809941599997	36.5238034283	1.62048252455	15.1818629098	1.88664556131	1.7609045550099998	2.06120855317	22.818132107399997	14.2605309948	26.110536660300003	19.4100695649	22.9042185698	4.9119621405	0.0	49.4107956783	21.788488699400002	6.998229563580001	7.1689586526	5.10774682919	17.396136345	10.343348151	19.7399268253	13.081211886300002	6.243927608530001	10.249950178099999	15.992003428199999	0.154201710104	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.647848562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.650649228630002	14.8047822752	0.361864230676	0.212886845604	3.99846718972	1.0804679728	25.4897884924	0.745066506069	0.0338743384252	0.0	9.96323064529	0.540884207027	1.7666789717400002	6.472091281519999	1.6998952052399998	11.731973076400001	25.0	41.120186959099996	6.409656083400002	4.56290571949	19.1400724239	26.5633330932	101.97004180399999	10.2094402683	21.3579566803	23.411451509299997	4.39190263037	84.1272598646	1.85239163904	3.71437699003	5.55197081107	23.2310704627	25.208032908099998	166.94276214799999	9.17365979983	8.53260768274	14.586018664700001	1.6161075552000002	29.7107712306	47.3366253405	21.3171905922	6.29278841466	10.004847161599999	0.0	0.0	20.4597046597	2.50526017001	20.162010336199998	15.592502102100001	7.449055042469999	0.0	25.4278596391	6.03862452315	87.68173254889999
TUMOR_SU8686_cellline_01_01_PLX_4720_Conc80_0nM	TUMOR-SU8686-cellline-01-01_PLX-4720_Conc80_0nM	5.8639146470700005	39.671834800999996	47.1100070933	20.0872416043	7.764957228089999	59.2963603397	9.568307108760001	247.31552092400003	12.2137131568	5.754617507540001	15.9703060199	4.84890471802	5.78961279109	5.4802533717	3.3642596526200004	5.83057868071	85.8412413755	37.390435895500005	26.327385440900002	3.15545732716	0.0	5.78867907515	9.8712775581	60.8063317852	0.612622557253	15.006990473499998	28.0423362181	7.13276757728	11.775893545	11.570765404600001	17.0016042548	0.0667489955115	93.58210044379999	0.0	3.99222953064	31.829809941599997	36.5238034283	1.62048252455	15.1818629098	1.88664556131	1.7609045550099998	2.06120855317	22.818132107399997	14.2605309948	26.110536660300003	19.4100695649	22.9042185698	4.9119621405	0.0	49.4107956783	21.788488699400002	6.998229563580001	7.1689586526	5.10774682919	17.396136345	10.343348151	19.7399268253	13.081211886300002	6.243927608530001	10.249950178099999	15.992003428199999	0.154201710104	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.647848562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.650649228630002	14.8047822752	0.361864230676	0.212886845604	3.99846718972	1.0804679728	25.4897884924	0.745066506069	0.0338743384252	0.0	9.96323064529	0.540884207027	1.7666789717400002	6.472091281519999	1.6998952052399998	11.731973076400001	80.0	41.120186959099996	6.409656083400002	4.56290571949	19.1400724239	26.5633330932	101.97004180399999	10.2094402683	21.3579566803	23.411451509299997	4.39190263037	84.1272598646	1.85239163904	3.71437699003	5.55197081107	23.2310704627	25.208032908099998	166.94276214799999	9.17365979983	8.53260768274	14.586018664700001	1.6161075552000002	29.7107712306	47.3366253405	21.3171905922	6.29278841466	10.004847161599999	0.0	0.0	20.4597046597	2.50526017001	20.162010336199998	15.592502102100001	7.449055042469999	0.0	25.4278596391	6.03862452315	87.68173254889999
TUMOR_SU8686_cellline_01_01_PLX_4720_Conc250_0nM	TUMOR-SU8686-cellline-01-01_PLX-4720_Conc250_0nM	5.8639146470700005	39.671834800999996	47.1100070933	20.0872416043	7.764957228089999	59.2963603397	9.568307108760001	247.31552092400003	12.2137131568	5.754617507540001	15.9703060199	4.84890471802	5.78961279109	5.4802533717	3.3642596526200004	5.83057868071	85.8412413755	37.390435895500005	26.327385440900002	3.15545732716	0.0	5.78867907515	9.8712775581	60.8063317852	0.612622557253	15.006990473499998	28.0423362181	7.13276757728	11.775893545	11.570765404600001	17.0016042548	0.0667489955115	93.58210044379999	0.0	3.99222953064	31.829809941599997	36.5238034283	1.62048252455	15.1818629098	1.88664556131	1.7609045550099998	2.06120855317	22.818132107399997	14.2605309948	26.110536660300003	19.4100695649	22.9042185698	4.9119621405	0.0	49.4107956783	21.788488699400002	6.998229563580001	7.1689586526	5.10774682919	17.396136345	10.343348151	19.7399268253	13.081211886300002	6.243927608530001	10.249950178099999	15.992003428199999	0.154201710104	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.647848562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.650649228630002	14.8047822752	0.361864230676	0.212886845604	3.99846718972	1.0804679728	25.4897884924	0.745066506069	0.0338743384252	0.0	9.96323064529	0.540884207027	1.7666789717400002	6.472091281519999	1.6998952052399998	11.731973076400001	250.0	41.120186959099996	6.409656083400002	4.56290571949	19.1400724239	26.5633330932	101.97004180399999	10.2094402683	21.3579566803	23.411451509299997	4.39190263037	84.1272598646	1.85239163904	3.71437699003	5.55197081107	23.2310704627	25.208032908099998	166.94276214799999	9.17365979983	8.53260768274	14.586018664700001	1.6161075552000002	29.7107712306	47.3366253405	21.3171905922	6.29278841466	10.004847161599999	0.0	0.0	20.4597046597	2.50526017001	20.162010336199998	15.592502102100001	7.449055042469999	0.0	25.4278596391	6.03862452315	87.68173254889999
TUMOR_SU8686_cellline_01_01_PLX_4720_Conc800_0nM	TUMOR-SU8686-cellline-01-01_PLX-4720_Conc800_0nM	5.8639146470700005	39.671834800999996	47.1100070933	20.0872416043	7.764957228089999	59.2963603397	9.568307108760001	247.31552092400003	12.2137131568	5.754617507540001	15.9703060199	4.84890471802	5.78961279109	5.4802533717	3.3642596526200004	5.83057868071	85.8412413755	37.390435895500005	26.327385440900002	3.15545732716	0.0	5.78867907515	9.8712775581	60.8063317852	0.612622557253	15.006990473499998	28.0423362181	7.13276757728	11.775893545	11.570765404600001	17.0016042548	0.0667489955115	93.58210044379999	0.0	3.99222953064	31.829809941599997	36.5238034283	1.62048252455	15.1818629098	1.88664556131	1.7609045550099998	2.06120855317	22.818132107399997	14.2605309948	26.110536660300003	19.4100695649	22.9042185698	4.9119621405	0.0	49.4107956783	21.788488699400002	6.998229563580001	7.1689586526	5.10774682919	17.396136345	10.343348151	19.7399268253	13.081211886300002	6.243927608530001	10.249950178099999	15.992003428199999	0.154201710104	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.647848562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.650649228630002	14.8047822752	0.361864230676	0.212886845604	3.99846718972	1.0804679728	25.4897884924	0.745066506069	0.0338743384252	0.0	9.96323064529	0.540884207027	1.7666789717400002	6.472091281519999	1.6998952052399998	11.731973076400001	800.0	41.120186959099996	6.409656083400002	4.56290571949	19.1400724239	26.5633330932	101.97004180399999	10.2094402683	21.3579566803	23.411451509299997	4.39190263037	84.1272598646	1.85239163904	3.71437699003	5.55197081107	23.2310704627	25.208032908099998	166.94276214799999	9.17365979983	8.53260768274	14.586018664700001	1.6161075552000002	29.7107712306	47.3366253405	21.3171905922	6.29278841466	10.004847161599999	0.0	0.0	20.4597046597	2.50526017001	20.162010336199998	15.592502102100001	7.449055042469999	0.0	25.4278596391	6.03862452315	87.68173254889999
TUMOR_SU8686_cellline_01_01_PLX_4720_Conc2530_0nM	TUMOR-SU8686-cellline-01-01_PLX-4720_Conc2530_0nM	5.8639146470700005	39.671834800999996	47.1100070933	20.0872416043	7.764957228089999	59.2963603397	9.568307108760001	247.31552092400003	12.2137131568	5.754617507540001	15.9703060199	4.84890471802	5.78961279109	5.4802533717	3.3642596526200004	5.83057868071	85.8412413755	37.390435895500005	26.327385440900002	3.15545732716	0.0	5.78867907515	9.8712775581	60.8063317852	0.612622557253	15.006990473499998	28.0423362181	7.13276757728	11.775893545	11.570765404600001	17.0016042548	0.0667489955115	93.58210044379999	0.0	3.99222953064	31.829809941599997	36.5238034283	1.62048252455	15.1818629098	1.88664556131	1.7609045550099998	2.06120855317	22.818132107399997	14.2605309948	26.110536660300003	19.4100695649	22.9042185698	4.9119621405	0.0	49.4107956783	21.788488699400002	6.998229563580001	7.1689586526	5.10774682919	17.396136345	10.343348151	19.7399268253	13.081211886300002	6.243927608530001	10.249950178099999	15.992003428199999	0.154201710104	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.647848562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.650649228630002	14.8047822752	0.361864230676	0.212886845604	3.99846718972	1.0804679728	25.4897884924	0.745066506069	0.0338743384252	0.0	9.96323064529	0.540884207027	1.7666789717400002	6.472091281519999	1.6998952052399998	11.731973076400001	2530.0	41.120186959099996	6.409656083400002	4.56290571949	19.1400724239	26.5633330932	101.97004180399999	10.2094402683	21.3579566803	23.411451509299997	4.39190263037	84.1272598646	1.85239163904	3.71437699003	5.55197081107	23.2310704627	25.208032908099998	166.94276214799999	9.17365979983	8.53260768274	14.586018664700001	1.6161075552000002	29.7107712306	47.3366253405	21.3171905922	6.29278841466	10.004847161599999	0.0	0.0	20.4597046597	2.50526017001	20.162010336199998	15.592502102100001	7.449055042469999	0.0	25.4278596391	6.03862452315	87.68173254889999
TUMOR_SU8686_cellline_01_01_PLX_4720_Conc8000_0nM	TUMOR-SU8686-cellline-01-01_PLX-4720_Conc8000_0nM	5.8639146470700005	39.671834800999996	47.1100070933	20.0872416043	7.764957228089999	59.2963603397	9.568307108760001	247.31552092400003	12.2137131568	5.754617507540001	15.9703060199	4.84890471802	5.78961279109	5.4802533717	3.3642596526200004	5.83057868071	85.8412413755	37.390435895500005	26.327385440900002	3.15545732716	0.0	5.78867907515	9.8712775581	60.8063317852	0.612622557253	15.006990473499998	28.0423362181	7.13276757728	11.775893545	11.570765404600001	17.0016042548	0.0667489955115	93.58210044379999	0.0	3.99222953064	31.829809941599997	36.5238034283	1.62048252455	15.1818629098	1.88664556131	1.7609045550099998	2.06120855317	22.818132107399997	14.2605309948	26.110536660300003	19.4100695649	22.9042185698	4.9119621405	0.0	49.4107956783	21.788488699400002	6.998229563580001	7.1689586526	5.10774682919	17.396136345	10.343348151	19.7399268253	13.081211886300002	6.243927608530001	10.249950178099999	15.992003428199999	0.154201710104	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.647848562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.650649228630002	14.8047822752	0.361864230676	0.212886845604	3.99846718972	1.0804679728	25.4897884924	0.745066506069	0.0338743384252	0.0	9.96323064529	0.540884207027	1.7666789717400002	6.472091281519999	1.6998952052399998	11.731973076400001	8000.0	41.120186959099996	6.409656083400002	4.56290571949	19.1400724239	26.5633330932	101.97004180399999	10.2094402683	21.3579566803	23.411451509299997	4.39190263037	84.1272598646	1.85239163904	3.71437699003	5.55197081107	23.2310704627	25.208032908099998	166.94276214799999	9.17365979983	8.53260768274	14.586018664700001	1.6161075552000002	29.7107712306	47.3366253405	21.3171905922	6.29278841466	10.004847161599999	0.0	0.0	20.4597046597	2.50526017001	20.162010336199998	15.592502102100001	7.449055042469999	0.0	25.4278596391	6.03862452315	87.68173254889999
