plotId	plotName	plotTypeSimulation	plotTypeData	datasetId	xLabel	yLabel
plot1	all_data	ScatterPlot	replicate	data4030	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4031	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4032	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4033	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4034	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4035	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4036	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4037	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4038	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4039	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4040	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4041	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4042	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4043	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4044	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4045	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4046	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4047	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4048	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4049	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4050	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4051	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4052	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4053	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4054	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4055	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4056	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4057	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4058	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4059	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4060	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4061	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4062	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4063	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4064	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4065	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4066	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4067	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4068	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4069	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4070	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4071	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4072	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4073	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4074	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4075	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4076	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4077	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4078	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4079	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4080	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4081	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4082	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4083	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4084	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4085	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4086	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4087	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4088	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4089	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4090	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4091	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4092	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4093	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4094	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4095	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4096	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4097	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4098	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4099	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4100	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4101	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4102	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4103	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4104	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4105	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4106	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4107	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4108	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4109	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4110	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4111	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4112	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4113	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4114	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4115	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4116	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4117	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4118	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4119	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4120	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4121	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4122	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4123	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4124	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4125	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4126	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4127	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4128	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4129	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4130	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4131	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4132	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4133	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4134	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4135	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4136	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4137	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4138	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4139	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4140	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4141	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4142	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4143	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4144	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4145	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4146	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4147	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4148	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4149	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4150	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4151	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4152	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4153	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4154	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4155	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4156	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4157	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4158	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4159	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4160	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4161	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4162	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4163	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4164	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4165	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4166	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4167	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4168	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4169	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4170	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4171	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4172	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4173	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4174	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4175	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4176	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4177	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4178	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4179	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4180	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4181	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4182	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4183	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4184	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4185	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4186	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4187	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4188	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4189	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4190	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4191	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4192	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4193	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4194	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4195	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4196	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4197	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4198	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4199	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4200	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4201	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4202	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4203	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4204	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4205	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4206	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4207	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4208	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4209	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4210	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4211	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4212	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4213	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4214	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4215	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4216	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4217	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4218	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4219	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4220	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4221	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4222	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4223	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4224	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4225	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4226	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4227	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4228	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4229	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4230	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4231	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4232	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4233	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4234	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4235	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4236	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4237	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4238	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4239	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4240	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4241	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4242	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4243	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4244	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4245	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4246	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4247	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4248	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4249	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4250	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4251	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4252	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4253	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4254	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4255	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4256	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4257	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4258	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4259	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4260	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4261	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4262	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4263	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4264	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4265	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4266	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4267	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4268	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4269	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4270	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4271	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4272	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4273	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4274	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4275	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4276	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4277	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4278	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4279	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4280	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4281	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4282	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4283	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4284	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4285	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4286	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4287	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4288	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4289	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4290	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4291	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4292	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4293	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4294	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4295	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4296	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4297	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4298	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4299	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4300	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4301	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4302	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4303	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4304	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4305	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4306	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4307	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4308	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4309	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4310	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4311	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4312	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4313	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4314	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4315	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4316	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4317	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4318	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4319	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4320	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4321	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4322	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4323	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4324	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4325	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4326	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4327	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4328	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4329	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4330	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4331	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4332	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4333	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4334	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4335	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4336	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4337	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4338	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4339	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4340	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4341	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4342	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4343	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4344	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4345	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4346	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4347	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4348	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4349	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4350	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4351	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4352	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4353	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4354	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4355	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4356	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4357	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4358	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4359	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4360	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4361	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4362	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4363	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4364	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4365	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4366	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4367	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4368	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4369	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4370	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4371	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4372	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4373	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4374	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4375	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4376	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4377	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4378	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4379	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4380	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4381	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4382	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4383	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4384	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4385	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4386	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4387	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4388	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4389	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4390	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4391	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4392	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4393	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4394	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4395	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4396	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4397	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4398	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4399	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4400	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4401	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4402	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4403	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4404	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4405	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data4406	Measured viability	Simulated viability
