observableId	preequilibrationConditionId	simulationConditionId	measurement	time	datasetId
obs_p27__nuc_median		wt	0.898823213	27515.28189	Nucleus
obs_p27__nuc_median		wt	1.205480502	27732.87918	Nucleus
obs_p27__nuc_median		wt	1.462287163	27950.9574	Nucleus
obs_p27__nuc_median		wt	0.610293426	28169.51858	Nucleus
obs_p27__nuc_median		wt	0.875408475	28388.56493	Nucleus
obs_p27__nuc_median		wt	0.712260768	28608.09863	Nucleus
obs_p27__nuc_median		wt	1.506095389	28828.12173	Nucleus
obs_p27__nuc_median		wt	1.080098521	29048.63656	Nucleus
obs_p27__nuc_median		wt	0.53098546	29269.6453	Nucleus
obs_p27__nuc_median		wt	1.119374773	29491.15009	Nucleus
obs_p27__nuc_median		wt	0.904865714	29713.15316	Nucleus
obs_p27__nuc_median		wt	1.441138411	29935.65686	Nucleus
obs_p27__nuc_median		wt	1.081609146	30158.66336	Nucleus
obs_p27__nuc_median		wt	0.918461339	30382.175	Nucleus
obs_p27__nuc_median		wt	1.196416751	30606.19403	Nucleus
obs_p27__nuc_median		wt	0.787036759	30830.72277	Nucleus
obs_p27__nuc_median		wt	0.684314154	31055.76356	Nucleus
obs_p27__nuc_median		wt	0.575549049	31281.31872	Nucleus
obs_p27__nuc_median		wt	0.654101652	31507.39063	Nucleus
obs_p27__nuc_median		wt	0.445635093	31733.98164	Nucleus
obs_p27__nuc_median		wt	0.779483634	31961.09413	Nucleus
obs_p27__nuc_median		wt	0.640505928	32188.73056	Nucleus
obs_p27__nuc_median		wt	0.537783323	32416.89326	Nucleus
obs_p27__nuc_median		wt	0.64126129	32645.58476	Nucleus
obs_p27__nuc_median		wt	1.147321387	32874.80752	Nucleus
obs_p27__nuc_median		wt	0.59971905	33104.56395	Nucleus
obs_p27__nuc_median		wt	0.913174201	33334.85655	Nucleus
obs_p27__nuc_median		wt	0.59971905	33565.68788	Nucleus
obs_p27__nuc_median		wt	0.613314676	33797.06039	Nucleus
obs_p27__nuc_median		wt	1.078587896	34028.97668	Nucleus
obs_p27__nuc_median		wt	0.858036237	34261.43934	Nucleus
obs_p27__nuc_median		wt	1.04384342	34494.45085	Nucleus
obs_p27__nuc_median		wt	0.859546862	34728.01394	Nucleus
obs_p27__nuc_median		wt	0.764377383	34962.13106	Nucleus
obs_p27__nuc_median		wt	1.871667056	35196.80503	Nucleus
obs_p27__nuc_median		wt	0.938099466	35432.03838	Nucleus
obs_p27__nuc_median		wt	0.974354567	35667.83377	Nucleus
obs_p27__nuc_median		wt	0.912418839	35904.194	Nucleus
obs_p27__nuc_median		wt	0.557421449	36141.12168	Nucleus
obs_p27__nuc_median		wt	1.155629874	36378.61962	Nucleus
obs_p27__nuc_median		wt	0.540804573	36616.69054	Nucleus
obs_p27__nuc_median		wt	0.701686392	36855.33718	Nucleus
obs_p27__nuc_median		wt	0.738696756	37094.56235	Nucleus
obs_p27__nuc_median		wt	0.884472226	37334.36892	Nucleus
obs_p27__nuc_median		wt	1.090672896	37574.75962	Nucleus
obs_p27__nuc_median		wt	0.665431291	37815.73741	Nucleus
obs_p27__nuc_median		wt	0.578570299	38057.30507	Nucleus
obs_p27__nuc_median		wt	1.010609569	38299.46549	Nucleus
obs_p27__nuc_median		wt	0.76966462	38542.22167	Nucleus
obs_p27__nuc_median		wt	0.581591549	38785.57656	Nucleus
obs_p27__nuc_median		wt	0.926014465	39029.53303	Nucleus
obs_p27__nuc_median		wt	0.614825301	39274.09408	Nucleus
obs_p27__nuc_median		wt	0.546847073	39519.26273	Nucleus
obs_p27__nuc_median		wt	0.645037902	39765.04206	Nucleus
obs_p27__nuc_median		wt	0.493975096	40011.43507	Nucleus
obs_p27__nuc_median		wt	0.6027403	40258.44477	Nucleus
obs_p27__nuc_median		wt	0.623889052	40506.07439	Nucleus
obs_p27__nuc_median		wt	0.500017597	40754.32692	Nucleus
obs_p27__nuc_median		wt	0.684314154	41003.20559	Nucleus
obs_p27__nuc_median		wt	0.776462482	41252.71353	Nucleus
obs_p27__nuc_median		wt	0.812717484	41502.85398	Nucleus
obs_p27__nuc_median		wt	0.777973107	41753.63006	Nucleus
obs_p27__nuc_median		wt	0.484911346	42005.04507	Nucleus
obs_p27__nuc_median		wt	0.522677072	42257.10228	Nucleus
obs_p27__nuc_median		wt	0.694133267	42509.80499	Nucleus
obs_p27__nuc_median		wt	0.614825301	42763.15647	Nucleus
obs_p27__nuc_median		wt	0.725856393	43017.16	Nucleus
obs_p27__nuc_median		wt	0.699420405	43271.81909	Nucleus
obs_p27__nuc_median		wt	0.735675506	43527.13707	Nucleus
obs_p27__nuc_median		wt	0.546847073	43783.11736	Nucleus
obs_p27__nuc_median		wt	0.509081446	44039.7634	Nucleus
obs_p27__nuc_median		wt	0.837642848	44297.07866	Nucleus
obs_p27__nuc_median		wt	0.6027403	44555.06656	Nucleus
obs_p27__nuc_median		wt	0.990971443	44813.73081	Nucleus
obs_p27__nuc_median		wt	1.037045656	45073.07481	Nucleus
obs_p27__nuc_median		wt	0.640505928	45333.1022	Nucleus
obs_p27__nuc_median		wt	0.687335404	45593.81659	Nucleus
obs_p27__nuc_median		wt	0.519655822	45855.22163	Nucleus
obs_p27__nuc_median		wt	0.815738735	46117.32099	Nucleus
obs_p27__nuc_median		wt	0.794589983	46380.1183	Nucleus
obs_p27__nuc_median		wt	0.678271654	46643.6174	Nucleus
obs_p27__nuc_median		wt	0.561953324	46907.82191	Nucleus
obs_p27__nuc_median		wt	0.913929464	47172.73572	Nucleus
obs_p27__nuc_median		wt	0.740962644	47438.36268	Nucleus
obs_p27__nuc_median		wt	0.5966978	47704.70653	Nucleus
obs_p27__nuc_median		wt	0.762111495	47971.77119	Nucleus
obs_p27__nuc_median		wt	0.628420927	48239.56061	Nucleus
obs_p27__nuc_median		wt	0.741718006	48508.07876	Nucleus
obs_p27__nuc_median		wt	0.885227588	48777.32948	Nucleus
obs_p27__nuc_median		wt	0.716037281	49047.31693	Nucleus
obs_p27__nuc_median		wt	0.655612277	49318.04502	Nucleus
obs_p27__nuc_median		wt	0.512857959	49589.51799	Nucleus
obs_p27__nuc_median		wt	0.74851577	49861.73973	Nucleus
obs_p27__nuc_median		wt	0.637484677	50134.71462	Nucleus
obs_p27__nuc_median		wt	0.716037281	50408.44663	Nucleus
obs_p27__nuc_median		wt	0.836887585	50682.94014	Nucleus
obs_p27__nuc_median		wt	0.824802485	50958.19925	Nucleus
obs_p27__nuc_median		wt	1.004567068	51234.22834	Nucleus
obs_p27__nuc_median		wt	0.922993314	51511.03178	Nucleus
obs_p27__nuc_median		wt	0.466783845	51788.61376	Nucleus
obs_p27__nuc_median		wt	0.555910824	52066.97878	Nucleus
obs_p27__nuc_median		wt	0.984928942	52346.13128	Nucleus
obs_p27__nuc_median		wt	0.794589983	52626.07572	Nucleus
obs_p27__nuc_median		wt	0.879185087	52906.81655	Nucleus
obs_p27__nuc_median		wt	0.58763405	53188.3584	Nucleus
obs_p27__nuc_median		wt	0.586123325	53470.70574	Nucleus
obs_p27__nuc_median		wt	0.635974052	53753.86334	Nucleus
obs_p27__nuc_median		wt	0.654101652	54037.83572	Nucleus
obs_p27__nuc_median		wt	0.895046601	54322.62767	Nucleus
obs_p27__nuc_median		wt	0.918461339	54608.24391	Nucleus
obs_p27__nuc_median		wt	0.776462482	54894.68922	Nucleus
obs_p27__nuc_median		wt	0.779483634	55181.9684	Nucleus
obs_p27__nuc_median		wt	0.761356133	55470.08644	Nucleus
obs_p27__nuc_median		wt	1.066502895	55759.04805	Nucleus
obs_p27__nuc_median		wt	1.120130135	56048.85837	Nucleus
obs_p27__nuc_median		wt	0.69186728	56339.52233	Nucleus
obs_p27__nuc_median		wt	0.814983373	56631.04497	Nucleus
obs_p27__nuc_median		wt	1.037045656	56923.43138	Nucleus
obs_p27__nuc_median		wt	0.89806795	57216.68673	Nucleus
obs_p27__nuc_median		wt	0.648059152	57510.8161	Nucleus
obs_p27__nuc_median		wt	0.756824257	57805.82482	Nucleus
obs_p27__nuc_median		wt	0.841419361	58101.71809	Nucleus
obs_p27__nuc_median		wt	0.577814937	58398.50132	Nucleus
obs_p27__nuc_median		wt	0.821781235	58696.17983	Nucleus
obs_p27__nuc_median		wt	0.809696234	58994.75896	Nucleus
obs_p27__nuc_median		wt	0.589144675	59294.24432	Nucleus
obs_p27__nuc_median		wt	0.771930508	59594.64132	Nucleus
obs_p27__nuc_median		wt	0.682803529	59895.95557	Nucleus
obs_p27__nuc_median		wt	0.923748577	60198.19266	Nucleus
obs_p27__nuc_median		wt	0.898823213	60501.35836	Nucleus
obs_p27__nuc_median		wt	0.688090766	60805.45826	Nucleus
obs_p27__nuc_median		wt	0.815738735	61110.49818	Nucleus
obs_p27__nuc_median		wt	0.82329186	61416.48394	Nucleus
obs_p27__nuc_median		wt	0.565729936	61723.42149	Nucleus
obs_p27__nuc_median		wt	0.727367019	62031.31677	Nucleus
obs_p27__nuc_median		wt	1.429053411	62340.17567	Nucleus
obs_p27__nuc_median		wt	0.620867801	62650.00427	Nucleus
obs_p27__nuc_median		wt	0.794589983	62960.80874	Nucleus
obs_p27__nuc_median		wt	1.623924245	63272.59523	Nucleus
obs_p27__nuc_median		wt	0.883716962	63585.36996	Nucleus
obs_p27__nuc_median		wt	0.762866758	63899.13923	Nucleus
obs_p27__nuc_median		wt	0.645037902	64213.90933	Nucleus
obs_p27__nuc_median		wt	0.640505928	64529.68668	Nucleus
obs_p27__nuc_median		wt	0.851238474	64846.47773	Nucleus
obs_p27__nuc_median		wt	0.703197017	65164.28909	Nucleus
obs_p27__nuc_median		wt	0.848972586	65483.12735	Nucleus
obs_p27__nuc_median		wt	0.821781235	65802.99906	Nucleus
obs_p27__nuc_median		wt	1.173757375	66123.911	Nucleus
obs_p27__nuc_median		wt	1.152608624	66445.87	Nucleus
obs_p27__nuc_median		wt	1.560477892	66768.88285	Nucleus
obs_p27__nuc_median		wt	0.742473269	67092.95651	Nucleus
obs_p27__nuc_median		wt	1.52422289	67418.09796	Nucleus
obs_p27__nuc_median		wt	0.699420405	67744.31425	Nucleus
obs_p27__nuc_median		wt	1.611839244	68071.61256	Nucleus
obs_p27__nuc_median		wt	1.104268522	68400	Nucleus
obs_p27__nuc_median		wt	1.699455697	68564.60446	Nucleus
obs_p27__nuc_median		wt	1.502318876	68729.48389	Nucleus
obs_p27__nuc_median		wt	1.113332273	68894.63932	Nucleus
obs_p27__nuc_median		wt	1.015141543	69060.07163	Nucleus
obs_p27__nuc_median		wt	2.199473294	69225.78171	Nucleus
obs_p27__nuc_median		wt	1.349745445	69391.77059	Nucleus
obs_p27__nuc_median		wt	1.182821126	69558.03909	Nucleus
obs_p27__nuc_median		wt	0.909397688	69724.58823	Nucleus
obs_p27__nuc_median		wt	1.024205294	69891.41891	Nucleus
obs_p27__nuc_median		wt	1.758370174	70058.53215	Nucleus
obs_p27__nuc_median		wt	0.82933436	70225.9289	Nucleus
obs_p27__nuc_median		wt	1.280256592	70393.61007	Nucleus
obs_p27__nuc_median		wt	0.954716441	70561.5766	Nucleus
obs_p27__nuc_median		wt	1.137502274	70729.82958	Nucleus
obs_p27__nuc_median		wt	1.254575966	70898.36992	Nucleus
obs_p27__nuc_median		wt	1.34823482	71067.19863	Nucleus
obs_p27__nuc_median		wt	0.877674363	71236.3166	Nucleus
obs_p27__nuc_median		wt	1.29460758	71405.725	Nucleus
obs_p27__nuc_median		wt	1.073300658	71575.42465	Nucleus
obs_p27__nuc_median		wt	1.7840509	71745.41664	Nucleus
obs_p27__nuc_median		wt	1.533286641	71915.70207	Nucleus
obs_p27__nuc_median		wt	1.204725239	72086.28175	Nucleus
obs_p27__nuc_median		wt	1.240224978	72257.15685	Nucleus
obs_p27__nuc_median		wt	1.324820082	72428.32833	Nucleus
obs_p27__nuc_median		wt	1.267416328	72599.79728	Nucleus
obs_p27__nuc_median		wt	0.984928942	72771.56466	Nucleus
obs_p27__nuc_median		wt	0.954716441	72943.63156	Nucleus
obs_p27__nuc_median		wt	0.882206337	73115.99901	Nucleus
obs_p27__nuc_median		wt	1.080098521	73288.66804	Nucleus
obs_p27__nuc_median		wt	1.143544774	73461.63974	Nucleus
obs_p27__nuc_median		wt	1.348990083	73634.9152	Nucleus
obs_p27__nuc_median		wt	1.548392891	73808.49546	Nucleus
obs_p27__nuc_median		wt	1.00230118	73982.38159	Nucleus
obs_p27__nuc_median		wt	1.055928519	74156.57464	Nucleus
obs_p27__nuc_median		wt	0.885227588	74331.0757	Nucleus
obs_p27__nuc_median		wt	1.42603216	74505.88592	Nucleus
obs_p27__nuc_median		wt	0.76966462	74681.00634	Nucleus
obs_p27__nuc_median		wt	0.759090244	74856.43811	Nucleus
obs_p27__nuc_median		wt	0.94263144	75032.18233	Nucleus
obs_p27__nuc_median		wt	0.912418839	75208.2401	Nucleus
obs_p27__nuc_median		wt	1.299139455	75384.61251	Nucleus
obs_p27__nuc_median		wt	1.111821648	75561.30072	Nucleus
obs_p27__nuc_median		wt	1.092183521	75738.30583	Nucleus
obs_p27__nuc_median		wt	1.05290717	75915.62907	Nucleus
obs_p27__nuc_median		wt	1.791603827	76093.27146	Nucleus
obs_p27__nuc_median		wt	1.367117683	76271.23424	Nucleus
obs_p27__nuc_median		wt	0.935078314	76449.51857	Nucleus
obs_p27__nuc_median		wt	1.231161227	76628.12561	Nucleus
obs_p27__nuc_median		wt	0.623889052	76807.05645	Nucleus
obs_p27__nuc_median		wt	1.561988517	76986.31233	Nucleus
obs_p27__nuc_median		wt	1.314245805	77165.89441	Nucleus
obs_p27__nuc_median		wt	1.490989138	77345.80399	Nucleus
obs_p27__nuc_median		wt	1.368628308	77526.04209	Nucleus
obs_p27__nuc_median		wt	0.915440188	77706.61002	Nucleus
obs_p27__nuc_median		wt	1.485701901	77887.50894	Nucleus
obs_p27__nuc_median		wt	1.04384342	78068.74007	Nucleus
obs_p27__nuc_median		wt	1.290075705	78250.30473	Nucleus
obs_p27__nuc_median		wt	0.657878166	78432.20399	Nucleus
obs_p27__nuc_median		wt	0.919971965	78614.43924	Nucleus
obs_p27__nuc_median		wt	0.631442177	78797.01156	Nucleus
obs_p27__nuc_median		wt	0.978886442	78979.9224	Nucleus
obs_p27__nuc_median		wt	0.874653212	79163.17284	Nucleus
obs_p27__nuc_median		wt	0.863323474	79346.76425	Nucleus
obs_p27__nuc_median		wt	1.495521013	79530.6978	Nucleus
obs_p27__nuc_median		wt	1.101247272	79714.97486	Nucleus
obs_p27__nuc_median		wt	0.756824257	79899.59672	Nucleus
obs_p27__nuc_median		wt	0.889759463	80084.56461	Nucleus
obs_p27__nuc_median		wt	1.058949671	80269.87984	Nucleus
obs_p27__nuc_median		wt	0.833110973	80455.54378	Nucleus
obs_p27__nuc_median		wt	0.858036237	80641.55764	Nucleus
obs_p27__nuc_median		wt	0.997013943	80827.92282	Nucleus
obs_p27__nuc_median		wt	1.459266011	81014.64066	Nucleus
obs_p27__nuc_median		wt	1.201703989	81201.71247	Nucleus
obs_p27__nuc_median		wt	1.084630396	81389.13955	Nucleus
obs_p27__nuc_median		wt	1.114842997	81576.92334	Nucleus
obs_p27__nuc_median		wt	0.774951758	81765.06513	Nucleus
obs_p27__nuc_median		wt	1.333883931	81953.56629	Nucleus
obs_p27__nuc_median		wt	1.374670809	82142.42827	Nucleus
obs_p27__nuc_median		wt	1.237203728	82331.65236	Nucleus
obs_p27__nuc_median		wt	1.82559304	82521.23999	Nucleus
obs_p27__nuc_median		wt	0.706218267	82711.1926	Nucleus
obs_p27__nuc_median		wt	1.212278364	82901.51157	Nucleus
obs_p27__nuc_median		wt	1.081609146	83092.19825	Nucleus
obs_p27__nuc_median		wt	1.440383049	83283.25415	Nucleus
obs_p27__nuc_median		wt	1.698700335	83474.68065	Nucleus
obs_p27__nuc_median		wt	1.814263303	83666.47924	Nucleus
obs_p27__nuc_median		wt	1.134481123	83858.65137	Nucleus
obs_p27__nuc_median		wt	1.235693103	84051.1984	Nucleus
obs_p27__nuc_median		wt	0.845951236	84244.12196	Nucleus
obs_p27__nuc_median		wt	0.992482068	84437.42337	Nucleus
obs_p27__nuc_median		wt	1.572562992	84631.10413	Nucleus
obs_p27__nuc_median		wt	1.156385137	84825.16587	Nucleus
obs_p27__nuc_median		wt	1.001545917	85019.60991	Nucleus
obs_p27__nuc_median		wt	1.412436535	85214.43793	Nucleus
obs_p27__nuc_median		wt	0.883716962	85409.65133	Nucleus
obs_p27__nuc_median		wt	0.771930508	85605.25166	Nucleus
obs_p27__nuc_median		wt	1.196416751	85801.24051	Nucleus
obs_p27__nuc_median		wt	1.728912837	85997.61937	Nucleus
obs_p27__nuc_median		wt	0.984928942	86194.38975	Nucleus
obs_p27__nuc_median		wt	2.206271156	86391.55337	Nucleus
obs_p27__nuc_median		wt	0.966801441	86589.11165	Nucleus
obs_p27__nuc_median		wt	0.998524568	86787.06625	Nucleus
obs_p27__nuc_median		wt	1.669243096	86985.41879	Nucleus
obs_p27__nuc_median		wt	1.427542687	87184.17079	Nucleus
obs_p27__nuc_median		wt	1.008343681	87383.32396	Nucleus
obs_p27__nuc_median		wt	1.556701379	87582.8798	Nucleus
obs_p27__nuc_median		wt	0.957737691	87782.84001	Nucleus
obs_p27__nuc_median		wt	1.52422289	87983.20625	Nucleus
obs_p27__nuc_median		wt	1.424521436	88183.98016	Nucleus
obs_p27__nuc_median		wt	1.102757897	88385.16337	Nucleus
obs_p27__nuc_median		wt	1.038556281	88586.75766	Nucleus
obs_p27__nuc_median		wt	0.838398111	88788.76455	Nucleus
obs_p27__nuc_median		wt	1.583137367	88991.1858	Nucleus
obs_p27__nuc_median		wt	0.903355188	89194.02319	Nucleus
obs_p27__nuc_median		wt	1.494010289	89397.27831	Nucleus
obs_p27__nuc_median		wt	1.080098521	89600.95299	Nucleus
obs_p27__nuc_median		wt	1.394308935	89805.04894	Nucleus
obs_p27__nuc_median		wt	0.793079259	90009.56781	Nucleus
obs_p27__nuc_median		wt	1.484946638	90214.51152	Nucleus
obs_p27__nuc_median		wt	1.595222368	90419.8817	Nucleus
obs_p27__nuc_median		wt	1.337660444	90625.6802	Nucleus
obs_p27__nuc_median		wt	1.086896284	90831.9088	Nucleus
obs_p27__nuc_median		wt	1.080098521	91038.56921	Nucleus
obs_p27__nuc_median		wt	1.099736647	91245.66341	Nucleus
obs_p27__nuc_median		wt	1.590690592	91453.19311	Nucleus
obs_p27__nuc_median		wt	1.384489822	91661.16023	Nucleus
obs_p27__nuc_median		wt	1.707008724	91869.56648	Nucleus
obs_p27__nuc_median		wt	1.027981807	92078.41384	Nucleus
obs_p27__nuc_median		wt	1.211523101	92287.70416	Nucleus
obs_p27__nuc_median		wt	1.043088157	92497.43929	Nucleus
obs_p27__nuc_median		wt	1.92076252	92707.62114	Nucleus
obs_p27__nuc_median		wt	1.639030595	92918.25162	Nucleus
obs_p27__nuc_median		wt	0.950184565	93129.33265	Nucleus
obs_p27__nuc_median		wt	1.494010289	93340.86615	Nucleus
obs_p27__nuc_median		wt	1.138257636	93552.85409	Nucleus
obs_p27__nuc_median		wt	0.901844464	93765.29834	Nucleus
obs_p27__nuc_median		wt	1.558967366	93978.201	Nucleus
obs_p27__nuc_median		wt	1.126927898	94191.56399	Nucleus
obs_p27__nuc_median		wt	1.237203728	94405.3893	Nucleus
obs_p27__nuc_median		wt	1.791603827	94619.67898	Nucleus
obs_p27__nuc_median		wt	1.04686467	94834.43493	Nucleus
obs_p27__nuc_median		wt	0.868610712	95049.6593	Nucleus
obs_p27__nuc_median		wt	0.836132223	95265.35411	Nucleus
obs_p27__nuc_median		wt	0.675250404	95481.52144	Nucleus
obs_p27__nuc_median		wt	0.842174723	95698.16332	Nucleus
obs_p27__nuc_median		wt	0.898823213	95915.28189	Nucleus
obs_p27__nuc_median		wt	1.205480502	96132.87918	Nucleus
obs_p27__nuc_median		wt	1.462287163	96350.9574	Nucleus
obs_p27__nuc_median		wt	0.610293426	96569.51858	Nucleus
obs_p27__nuc_median		wt	0.875408475	96788.56493	Nucleus
obs_p27__nuc_median		wt	0.712260768	97008.09863	Nucleus
obs_p27__nuc_median		wt	1.506095389	97228.12173	Nucleus
obs_p27__nuc_median		wt	1.080098521	97448.63656	Nucleus
obs_p27__nuc_median		wt	0.53098546	97669.6453	Nucleus
obs_p27__nuc_median		wt	1.119374773	97891.15009	Nucleus
obs_p27__nuc_median		wt	0.904865714	98113.15316	Nucleus
obs_p27__nuc_median		wt	1.441138411	98335.65686	Nucleus
obs_p27__nuc_median		wt	1.081609146	98558.66336	Nucleus
obs_p27__nuc_median		wt	0.918461339	98782.175	Nucleus
obs_p27__nuc_median		wt	1.196416751	99006.19403	Nucleus
obs_p27__nuc_median		wt	0.787036759	99230.72277	Nucleus
obs_p27__nuc_median		wt	0.684314154	99455.76356	Nucleus
obs_p27__nuc_median		wt	0.575549049	99681.31872	Nucleus
obs_p27__nuc_median		wt	0.654101652	99907.39063	Nucleus
obs_p27__nuc_median		wt	0.445635093	100133.9816	Nucleus
obs_p27__nuc_median		wt	0.779483634	100361.0941	Nucleus
obs_p27__nuc_median		wt	0.640505928	100588.7306	Nucleus
obs_p27__nuc_median		wt	0.537783323	100816.8933	Nucleus
obs_p27__nuc_median		wt	0.64126129	101045.5848	Nucleus
obs_p27__nuc_median		wt	1.147321387	101274.8075	Nucleus
obs_p27__nuc_median		wt	0.59971905	101504.564	Nucleus
obs_p27__nuc_median		wt	0.913174201	101734.8566	Nucleus
obs_p27__nuc_median		wt	0.59971905	101965.6879	Nucleus
obs_p27__nuc_median		wt	0.613314676	102197.0604	Nucleus
obs_p27__nuc_median		wt	1.078587896	102428.9767	Nucleus
obs_p27__nuc_median		wt	0.858036237	102661.4393	Nucleus
obs_p27__nuc_median		wt	1.04384342	102894.4509	Nucleus
obs_p27__nuc_median		wt	0.859546862	103128.0139	Nucleus
obs_p27__nuc_median		wt	0.764377383	103362.1311	Nucleus
obs_p27__nuc_median		wt	1.871667056	103596.805	Nucleus
obs_p27__nuc_median		wt	0.938099466	103832.0384	Nucleus
obs_p27__nuc_median		wt	0.974354567	104067.8338	Nucleus
obs_p27__nuc_median		wt	0.912418839	104304.194	Nucleus
obs_p27__nuc_median		wt	0.557421449	104541.1217	Nucleus
obs_p27__nuc_median		wt	1.155629874	104778.6196	Nucleus
obs_p27__nuc_median		wt	0.540804573	105016.6905	Nucleus
obs_p27__nuc_median		wt	0.701686392	105255.3372	Nucleus
obs_p27__nuc_median		wt	0.738696756	105494.5624	Nucleus
obs_p27__nuc_median		wt	0.884472226	105734.3689	Nucleus
obs_p27__nuc_median		wt	1.090672896	105974.7596	Nucleus
obs_p27__nuc_median		wt	0.665431291	106215.7374	Nucleus
obs_p27__nuc_median		wt	0.578570299	106457.3051	Nucleus
obs_p27__nuc_median		wt	1.010609569	106699.4655	Nucleus
obs_p27__nuc_median		wt	0.76966462	106942.2217	Nucleus
obs_p27__nuc_median		wt	0.581591549	107185.5766	Nucleus
obs_p27__nuc_median		wt	0.926014465	107429.533	Nucleus
obs_p27__nuc_median		wt	0.614825301	107674.0941	Nucleus
obs_p27__nuc_median		wt	0.546847073	107919.2627	Nucleus
obs_p27__nuc_median		wt	0.645037902	108165.0421	Nucleus
obs_p27__nuc_median		wt	0.493975096	108411.4351	Nucleus
obs_p27__nuc_median		wt	0.6027403	108658.4448	Nucleus
obs_p27__nuc_median		wt	0.623889052	108906.0744	Nucleus
obs_p27__nuc_median		wt	0.500017597	109154.3269	Nucleus
obs_p27__nuc_median		wt	0.684314154	109403.2056	Nucleus
obs_p27__nuc_median		wt	0.776462482	109652.7135	Nucleus
obs_p27__nuc_median		wt	0.812717484	109902.854	Nucleus
obs_p27__nuc_median		wt	0.777973107	110153.6301	Nucleus
obs_p27__nuc_median		wt	0.484911346	110405.0451	Nucleus
obs_p27__nuc_median		wt	0.522677072	110657.1023	Nucleus
obs_p27__nuc_median		wt	0.694133267	110909.805	Nucleus
obs_p27__nuc_median		wt	0.614825301	111163.1565	Nucleus
obs_p27__nuc_median		wt	0.725856393	111417.16	Nucleus
obs_p27__nuc_median		wt	0.699420405	111671.8191	Nucleus
obs_p27__nuc_median		wt	0.735675506	111927.1371	Nucleus
obs_p27__nuc_median		wt	0.546847073	112183.1174	Nucleus
obs_p27__nuc_median		wt	0.509081446	112439.7634	Nucleus
obs_p27__nuc_median		wt	0.837642848	112697.0787	Nucleus
obs_p27__nuc_median		wt	0.6027403	112955.0666	Nucleus
obs_p27__nuc_median		wt	0.990971443	113213.7308	Nucleus
obs_p27__nuc_median		wt	1.037045656	113473.0748	Nucleus
obs_p27__nuc_median		wt	0.640505928	113733.1022	Nucleus
obs_p27__nuc_median		wt	0.687335404	113993.8166	Nucleus
obs_p27__nuc_median		wt	0.519655822	114255.2216	Nucleus
obs_p27__nuc_median		wt	0.815738735	114517.321	Nucleus
obs_p27__nuc_median		wt	0.794589983	114780.1183	Nucleus
obs_p27__nuc_median		wt	0.678271654	115043.6174	Nucleus
obs_p27__nuc_median		wt	0.561953324	115307.8219	Nucleus
obs_p27__nuc_median		wt	0.913929464	115572.7357	Nucleus
obs_p27__nuc_median		wt	0.740962644	115838.3627	Nucleus
obs_p27__nuc_median		wt	0.5966978	116104.7065	Nucleus
obs_p27__nuc_median		wt	0.762111495	116371.7712	Nucleus
obs_p27__nuc_median		wt	0.628420927	116639.5606	Nucleus
obs_p27__nuc_median		wt	0.741718006	116908.0788	Nucleus
obs_p27__nuc_median		wt	0.885227588	117177.3295	Nucleus
obs_p27__nuc_median		wt	0.716037281	117447.3169	Nucleus
obs_p27__nuc_median		wt	0.655612277	117718.045	Nucleus
obs_p27__nuc_median		wt	0.512857959	117989.518	Nucleus
obs_p27__nuc_median		wt	0.74851577	118261.7397	Nucleus
obs_p27__nuc_median		wt	0.637484677	118534.7146	Nucleus
obs_p27__nuc_median		wt	0.716037281	118808.4466	Nucleus
obs_p27__nuc_median		wt	0.836887585	119082.9401	Nucleus
obs_p27__nuc_median		wt	0.824802485	119358.1993	Nucleus
obs_p27__nuc_median		wt	1.004567068	119634.2283	Nucleus
obs_p27__nuc_median		wt	0.922993314	119911.0318	Nucleus
obs_p27__nuc_median		wt	0.466783845	120188.6138	Nucleus
obs_p27__nuc_median		wt	0.555910824	120466.9788	Nucleus
obs_p27__nuc_median		wt	0.984928942	120746.1313	Nucleus
obs_p27__nuc_median		wt	0.794589983	121026.0757	Nucleus
obs_p27__nuc_median		wt	0.879185087	121306.8166	Nucleus
obs_p27__nuc_median		wt	0.58763405	121588.3584	Nucleus
obs_p27__nuc_median		wt	0.586123325	121870.7057	Nucleus
obs_p27__nuc_median		wt	0.635974052	122153.8633	Nucleus
obs_p27__nuc_median		wt	0.654101652	122437.8357	Nucleus
obs_p27__nuc_median		wt	0.895046601	122722.6277	Nucleus
obs_p27__nuc_median		wt	0.918461339	123008.2439	Nucleus
obs_p27__nuc_median		wt	0.776462482	123294.6892	Nucleus
obs_p27__nuc_median		wt	0.779483634	123581.9684	Nucleus
obs_p27__nuc_median		wt	0.761356133	123870.0864	Nucleus
obs_p27__nuc_median		wt	1.066502895	124159.0481	Nucleus
obs_p27__nuc_median		wt	1.120130135	124448.8584	Nucleus
obs_p27__nuc_median		wt	0.69186728	124739.5223	Nucleus
obs_p27__nuc_median		wt	0.814983373	125031.045	Nucleus
obs_p27__nuc_median		wt	1.037045656	125323.4314	Nucleus
obs_p27__nuc_median		wt	0.89806795	125616.6867	Nucleus
obs_p27__nuc_median		wt	0.648059152	125910.8161	Nucleus
obs_p27__nuc_median		wt	0.756824257	126205.8248	Nucleus
obs_p27__nuc_median		wt	0.841419361	126501.7181	Nucleus
obs_p27__nuc_median		wt	0.577814937	126798.5013	Nucleus
