experimentId	observableId	measurement	time	observableParameters	noiseParameters
experiment__model1_data4___model1_data168	pAKT_ID12_MKN1_FM_HM	0.699304730439008	5.0	s_pAKT_ID12_MKN1_FM_HM	0.104670256081416
experiment__model1_data4___model1_data168	pAKT_ID12_MKN1_FM_HM	0.835816823233373	30.0	s_pAKT_ID12_MKN1_FM_HM	0.104670256081416
experiment__model1_data4___model1_data168	pEGFR_ID12_MKN1_FM_HM	1.57360434084622	1.0	s_pEGFR_ID12_MKN1_FM_HM	0.176148809885232
experiment__model1_data4___model1_data168	pEGFR_ID12_MKN1_FM_HM	1.05850613530753	5.0	s_pEGFR_ID12_MKN1_FM_HM	0.176148809885232
experiment__model1_data4___model1_data168	pEGFR_ID12_MKN1_FM_HM	0.538049003971484	30.0	s_pEGFR_ID12_MKN1_FM_HM	0.176148809885232
experiment__model1_data4___model1_data168	pMAPK_ID12_MKN1_FM_HM	0.261025991825982	1.0	s_pMAPK_ID12_MKN1_FM_HM	0.114817295563431
experiment__model1_data4___model1_data168	pMAPK_ID12_MKN1_FM_HM	0.978670584993318	5.0	s_pMAPK_ID12_MKN1_FM_HM	0.114817295563431
experiment__model1_data4___model1_data168	pMAPK_ID12_MKN1_FM_HM	0.952999463440357	30.0	s_pMAPK_ID12_MKN1_FM_HM	0.114817295563431
experiment__model1_data4___model1_data169	EGFR_ID12_MKN1_FM_HM	0.362334157518489	1.0	s_EGFR_ID12_MKN1_FM_HM	0.132052225920752
experiment__model1_data4___model1_data169	pAKT_ID12_MKN1_FM_HM	0.519406282268833	1.0	s_pAKT_ID12_MKN1_FM_HM	0.104670256081416
experiment__model1_data4___model1_data169	pEGFR_ID12_MKN1_FM_HM	1.08214527420765	1.0	s_pEGFR_ID12_MKN1_FM_HM	0.176148809885232
experiment__model1_data4___model1_data169	pMAPK_ID12_MKN1_FM_HM	0.469059023833367	1.0	s_pMAPK_ID12_MKN1_FM_HM	0.114817295563431
experiment__model1_data3___model1_data17	EGFR_ID3_MKN1_FM	1.04427081544307	3.0	s_EGFR_ID3_MKN1_FM	0.186346953482639
experiment__model1_data3___model1_data17	pEGFR_ID3_MKN1_FM	0.405939748179341	3.0	s_pEGFR_ID3_MKN1_FM	0.040279437893294
experiment__model1_data4___model1_data170	EGFR_ID12_MKN1_FM_HM	0.309870359382227	1.0	s_EGFR_ID12_MKN1_FM_HM	0.132052225920752
experiment__model1_data4___model1_data170	pAKT_ID12_MKN1_FM_HM	0.50019076707114	1.0	s_pAKT_ID12_MKN1_FM_HM	0.104670256081416
experiment__model1_data4___model1_data170	pEGFR_ID12_MKN1_FM_HM	0.976755580590641	1.0	s_pEGFR_ID12_MKN1_FM_HM	0.176148809885232
experiment__model1_data4___model1_data170	pMAPK_ID12_MKN1_FM_HM	0.271658771759809	1.0	s_pMAPK_ID12_MKN1_FM_HM	0.114817295563431
experiment__model1_data3___model1_data171	EGFR_ID12_MKN1_FM_HM	0.557501652591695	0.0	s_EGFR_ID12_MKN1_FM_HM	0.132052225920752
experiment__model1_data3___model1_data171	pAKT_ID12_MKN1_FM_HM	0.218921761372461	0.0	s_pAKT_ID12_MKN1_FM_HM	0.104670256081416
experiment__model1_data3___model1_data171	pEGFR_ID12_MKN1_FM_HM	0.054115520644362	0.0	s_pEGFR_ID12_MKN1_FM_HM	0.176148809885232
experiment__model1_data3___model1_data171	pMAPK_ID12_MKN1_FM_HM	0.092256836472239	0.0	s_pMAPK_ID12_MKN1_FM_HM	0.114817295563431
experiment__model1_data3___model1_data172	EGFR_ID12_MKN1_FM_HM	0.756611273039017	1.0	s_EGFR_ID12_MKN1_FM_HM	0.132052225920752
experiment__model1_data3___model1_data172	EGFR_ID12_MKN1_FM_HM	0.747567835357653	15.0	s_EGFR_ID12_MKN1_FM_HM	0.132052225920752
experiment__model1_data3___model1_data172	pAKT_ID12_MKN1_FM_HM	0.23126990542238	1.0	s_pAKT_ID12_MKN1_FM_HM	0.104670256081416
experiment__model1_data3___model1_data172	pAKT_ID12_MKN1_FM_HM	0.19249712789482	15.0	s_pAKT_ID12_MKN1_FM_HM	0.104670256081416
experiment__model1_data3___model1_data172	pEGFR_ID12_MKN1_FM_HM	0.105641896740694	1.0	s_pEGFR_ID12_MKN1_FM_HM	0.176148809885232
experiment__model1_data3___model1_data172	pEGFR_ID12_MKN1_FM_HM	0.089990741770566	15.0	s_pEGFR_ID12_MKN1_FM_HM	0.176148809885232
experiment__model1_data3___model1_data172	pMAPK_ID12_MKN1_FM_HM	0.11269389816346	1.0	s_pMAPK_ID12_MKN1_FM_HM	0.114817295563431
experiment__model1_data3___model1_data172	pMAPK_ID12_MKN1_FM_HM	0.038945258411295	15.0	s_pMAPK_ID12_MKN1_FM_HM	0.114817295563431
experiment__model1_data3___model1_data173	EGFR_ID12_MKN1_FM_HM	0.768497790851733	1.0	s_EGFR_ID12_MKN1_FM_HM	0.132052225920752
experiment__model1_data3___model1_data173	EGFR_ID12_MKN1_FM_HM	0.330071665228489	15.0	s_EGFR_ID12_MKN1_FM_HM	0.132052225920752
experiment__model1_data3___model1_data173	pAKT_ID12_MKN1_FM_HM	0.286340703916186	1.0	s_pAKT_ID12_MKN1_FM_HM	0.104670256081416
experiment__model1_data3___model1_data173	pAKT_ID12_MKN1_FM_HM	0.604188063978406	15.0	s_pAKT_ID12_MKN1_FM_HM	0.104670256081416
experiment__model1_data3___model1_data173	pEGFR_ID12_MKN1_FM_HM	0.556480542393776	1.0	s_pEGFR_ID12_MKN1_FM_HM	0.176148809885232
experiment__model1_data3___model1_data173	pEGFR_ID12_MKN1_FM_HM	0.528402748240913	15.0	s_pEGFR_ID12_MKN1_FM_HM	0.176148809885232
experiment__model1_data3___model1_data173	pMAPK_ID12_MKN1_FM_HM	0.190935640996879	1.0	s_pMAPK_ID12_MKN1_FM_HM	0.114817295563431
experiment__model1_data3___model1_data173	pMAPK_ID12_MKN1_FM_HM	0.90618057056742	15.0	s_pMAPK_ID12_MKN1_FM_HM	0.114817295563431
experiment__model1_data3___model1_data174	EGFR_ID12_MKN1_FM_HM	0.712312164318183	1.0	s_EGFR_ID12_MKN1_FM_HM	0.132052225920752
experiment__model1_data3___model1_data174	EGFR_ID12_MKN1_FM_HM	0.663860753079918	15.0	s_EGFR_ID12_MKN1_FM_HM	0.132052225920752
experiment__model1_data3___model1_data174	pAKT_ID12_MKN1_FM_HM	0.26876577580484	1.0	s_pAKT_ID12_MKN1_FM_HM	0.104670256081416
experiment__model1_data3___model1_data174	pAKT_ID12_MKN1_FM_HM	0.391826566736492	15.0	s_pAKT_ID12_MKN1_FM_HM	0.104670256081416
experiment__model1_data3___model1_data174	pEGFR_ID12_MKN1_FM_HM	0.218017753151291	1.0	s_pEGFR_ID12_MKN1_FM_HM	0.176148809885232
experiment__model1_data3___model1_data174	pEGFR_ID12_MKN1_FM_HM	0.116785941150763	15.0	s_pEGFR_ID12_MKN1_FM_HM	0.176148809885232
experiment__model1_data3___model1_data174	pMAPK_ID12_MKN1_FM_HM	0.131965888635292	1.0	s_pMAPK_ID12_MKN1_FM_HM	0.114817295563431
experiment__model1_data3___model1_data174	pMAPK_ID12_MKN1_FM_HM	0.686315133930968	15.0	s_pMAPK_ID12_MKN1_FM_HM	0.114817295563431
experiment__model1_data3___model1_data18	EGFR_ID3_MKN1_FM	1.22582936544597	3.0	s_EGFR_ID3_MKN1_FM	0.186346953482639
experiment__model1_data3___model1_data18	pEGFR_ID3_MKN1_FM	0.269036002414479	3.0	s_pEGFR_ID3_MKN1_FM	0.040279437893294
experiment__model1_data2___model1_data19	EGFR_ID4_HS746T_HM_3min	0.813669688891954	3.0	s_EGFR_ID4_HS746T_HM_3min	0.076528974763601
experiment__model1_data2___model1_data19	pEGFR_ID4_HS746T_HM_3min	0.440126210184336	3.0	s_pEGFR_ID4_HS746T_HM_3min	0.124762589197467
experiment__model1_data2___model1_data20	EGFR_ID4_HS746T_HM_3min	0.785075074299132	3.0	s_EGFR_ID4_HS746T_HM_3min	0.076528974763601
experiment__model1_data2___model1_data20	pEGFR_ID4_HS746T_HM_3min	0.591080694005078	3.0	s_pEGFR_ID4_HS746T_HM_3min	0.124762589197467
experiment__model1_data2___model1_data21	EGFR_ID4_HS746T_HM_3min	0.701477888560467	3.0	s_EGFR_ID4_HS746T_HM_3min	0.076528974763601
experiment__model1_data2___model1_data21	pEGFR_ID4_HS746T_HM_3min	0.534476539445927	3.0	s_pEGFR_ID4_HS746T_HM_3min	0.124762589197467
experiment__model1_data2___model1_data22	EGFR_ID4_HS746T_HM_3min	0.730774291130324	3.0	s_EGFR_ID4_HS746T_HM_3min	0.076528974763601
experiment__model1_data2___model1_data22	pEGFR_ID4_HS746T_HM_3min	0.899925264673222	3.0	s_pEGFR_ID4_HS746T_HM_3min	0.124762589197467
experiment__model1_data2___model1_data23	EGFR_ID4_HS746T_HM_3min	0.667782809749975	3.0	s_EGFR_ID4_HS746T_HM_3min	0.076528974763601
experiment__model1_data2___model1_data23	pEGFR_ID4_HS746T_HM_3min	0.585256225460644	3.0	s_pEGFR_ID4_HS746T_HM_3min	0.124762589197467
experiment__model1_data2___model1_data24	EGFR_ID4_HS746T_HM_3min	0.731737596652093	3.0	s_EGFR_ID4_HS746T_HM_3min	0.076528974763601
experiment__model1_data2___model1_data24	pEGFR_ID4_HS746T_HM_3min	0.670336143962757	3.0	s_pEGFR_ID4_HS746T_HM_3min	0.124762589197467
experiment__model1_data4___model1_data25	EGFR_ID4_MKN1_HM_3min	1.29706854437384	3.0	s_EGFR_ID4_MKN1_HM_3min	0.182983833413728
experiment__model1_data4___model1_data25	pEGFR_ID4_MKN1_HM_3min	0.031899964970985	3.0	s_pEGFR_ID4_MKN1_HM_3min	0.13145862474255
experiment__model1_data4___model1_data26	EGFR_ID4_MKN1_HM_3min	1.31556919201767	3.0	s_EGFR_ID4_MKN1_HM_3min	0.182983833413728
experiment__model1_data4___model1_data26	pEGFR_ID4_MKN1_HM_3min	0.02641174564781	3.0	s_pEGFR_ID4_MKN1_HM_3min	0.13145862474255
experiment__model1_data4___model1_data27	EGFR_ID4_MKN1_HM_3min	1.05426982478382	3.0	s_EGFR_ID4_MKN1_HM_3min	0.182983833413728
experiment__model1_data4___model1_data27	pEGFR_ID4_MKN1_HM_3min	0.028552848840371	3.0	s_pEGFR_ID4_MKN1_HM_3min	0.13145862474255
experiment__model1_data4___model1_data28	EGFR_ID4_MKN1_HM_3min	0.990152739135089	3.0	s_EGFR_ID4_MKN1_HM_3min	0.182983833413728
experiment__model1_data4___model1_data28	pEGFR_ID4_MKN1_HM_3min	0.93993801180551	3.0	s_pEGFR_ID4_MKN1_HM_3min	0.13145862474255
experiment__model1_data4___model1_data29	EGFR_ID4_MKN1_HM_3min	1.04288559854595	3.0	s_EGFR_ID4_MKN1_HM_3min	0.182983833413728
experiment__model1_data4___model1_data29	pEGFR_ID4_MKN1_HM_3min	0.725753551724078	3.0	s_pEGFR_ID4_MKN1_HM_3min	0.13145862474255
experiment__model1_data4___model1_data30	EGFR_ID4_MKN1_HM_3min	1.16614834623744	3.0	s_EGFR_ID4_MKN1_HM_3min	0.182983833413728
experiment__model1_data4___model1_data30	pEGFR_ID4_MKN1_HM_3min	0.817259055396178	3.0	s_pEGFR_ID4_MKN1_HM_3min	0.13145862474255
experiment__model1_data3___model1_data31	pAKT_ID5_MKN1_FM_1min	0.753098263713716	1.0	s_pAKT_ID5_MKN1_FM_1min	0.105492950844627
experiment__model1_data3___model1_data31	pEGFR_ID5_MKN1_FM_1min	0.05913469270351	1.0	s_pEGFR_ID5_MKN1_FM_1min	0.114742049043213
experiment__model1_data3___model1_data31	pMAPK_ID5_MKN1_FM_1min	0.444726901444817	1.0	s_pMAPK_ID5_MKN1_FM_1min	0.146238948999806
experiment__model1_data3___model1_data32	pAKT_ID5_MKN1_FM_1min	0.845086930994038	1.0	s_pAKT_ID5_MKN1_FM_1min	0.105492950844627
experiment__model1_data3___model1_data32	pEGFR_ID5_MKN1_FM_1min	0.097383822495452	1.0	s_pEGFR_ID5_MKN1_FM_1min	0.114742049043213
experiment__model1_data3___model1_data32	pMAPK_ID5_MKN1_FM_1min	0.742422488513218	1.0	s_pMAPK_ID5_MKN1_FM_1min	0.146238948999806
experiment__model1_data3___model1_data33	pAKT_ID5_MKN1_FM_1min	0.8436919429129	1.0	s_pAKT_ID5_MKN1_FM_1min	0.105492950844627
experiment__model1_data3___model1_data33	pEGFR_ID5_MKN1_FM_1min	0.088930870498954	1.0	s_pEGFR_ID5_MKN1_FM_1min	0.114742049043213
experiment__model1_data3___model1_data33	pMAPK_ID5_MKN1_FM_1min	0.780812750257089	1.0	s_pMAPK_ID5_MKN1_FM_1min	0.146238948999806
experiment__model1_data3___model1_data34	pAKT_ID5_MKN1_FM_1min	0.852071942467692	1.0	s_pAKT_ID5_MKN1_FM_1min	0.105492950844627
experiment__model1_data3___model1_data34	pEGFR_ID5_MKN1_FM_1min	0.069557767430276	1.0	s_pEGFR_ID5_MKN1_FM_1min	0.114742049043213
experiment__model1_data3___model1_data34	pMAPK_ID5_MKN1_FM_1min	0.755467045753611	1.0	s_pMAPK_ID5_MKN1_FM_1min	0.146238948999806
experiment__model1_data3___model1_data35	pAKT_ID5_MKN1_FM_1min	0.9024945357875	1.0	s_pAKT_ID5_MKN1_FM_1min	0.105492950844627
experiment__model1_data3___model1_data35	pEGFR_ID5_MKN1_FM_1min	0.083614120708191	1.0	s_pEGFR_ID5_MKN1_FM_1min	0.114742049043213
experiment__model1_data3___model1_data35	pMAPK_ID5_MKN1_FM_1min	0.678569632087193	1.0	s_pMAPK_ID5_MKN1_FM_1min	0.146238948999806
experiment__model1_data3___model1_data36	pAKT_ID5_MKN1_FM_1min	0.761369395882812	1.0	s_pAKT_ID5_MKN1_FM_1min	0.105492950844627
experiment__model1_data3___model1_data36	pEGFR_ID5_MKN1_FM_1min	0.616670300116368	1.0	s_pEGFR_ID5_MKN1_FM_1min	0.114742049043213
experiment__model1_data3___model1_data36	pMAPK_ID5_MKN1_FM_1min	0.677843204747541	1.0	s_pMAPK_ID5_MKN1_FM_1min	0.146238948999806
experiment__model1_data3___model1_data37	pAKT_ID5_MKN1_FM_1min	0.877156349916112	1.0	s_pAKT_ID5_MKN1_FM_1min	0.105492950844627
experiment__model1_data3___model1_data37	pEGFR_ID5_MKN1_FM_1min	0.718149653897472	1.0	s_pEGFR_ID5_MKN1_FM_1min	0.114742049043213
experiment__model1_data3___model1_data37	pMAPK_ID5_MKN1_FM_1min	0.706764965355994	1.0	s_pMAPK_ID5_MKN1_FM_1min	0.146238948999806
experiment__model1_data3___model1_data38	pAKT_ID5_MKN1_FM_1min	0.921243332438608	1.0	s_pAKT_ID5_MKN1_FM_1min	0.105492950844627
experiment__model1_data3___model1_data38	pEGFR_ID5_MKN1_FM_1min	0.801816051941445	1.0	s_pEGFR_ID5_MKN1_FM_1min	0.114742049043213
experiment__model1_data3___model1_data38	pMAPK_ID5_MKN1_FM_1min	0.917389850579997	1.0	s_pMAPK_ID5_MKN1_FM_1min	0.146238948999806
experiment__model1_data3___model1_data39	pAKT_ID5_MKN1_FM_1min	1.03553779412448	1.0	s_pAKT_ID5_MKN1_FM_1min	0.105492950844627
experiment__model1_data3___model1_data39	pEGFR_ID5_MKN1_FM_1min	0.577126360926696	1.0	s_pEGFR_ID5_MKN1_FM_1min	0.114742049043213
experiment__model1_data3___model1_data39	pMAPK_ID5_MKN1_FM_1min	0.936959607666626	1.0	s_pMAPK_ID5_MKN1_FM_1min	0.146238948999806
experiment__model1_data3___model1_data40	pAKT_ID5_MKN1_FM_1min	0.854010421458849	1.0	s_pAKT_ID5_MKN1_FM_1min	0.105492950844627
experiment__model1_data3___model1_data40	pEGFR_ID5_MKN1_FM_1min	0.228840807342393	1.0	s_pEGFR_ID5_MKN1_FM_1min	0.114742049043213
experiment__model1_data3___model1_data40	pMAPK_ID5_MKN1_FM_1min	0.780244765547849	1.0	s_pMAPK_ID5_MKN1_FM_1min	0.146238948999806
experiment__model1_data3___model1_data41	pAKT_ID5_MKN1_FM_3min	0.838607964071134	3.0	s_pAKT_ID5_MKN1_FM_3min	0.096519262562786
experiment__model1_data3___model1_data41	pEGFR_ID5_MKN1_FM_3min	0.087021183021323	3.0	s_pEGFR_ID5_MKN1_FM_3min	0.03928845163061
experiment__model1_data3___model1_data41	pMAPK_ID5_MKN1_FM_3min	0.583468655559412	3.0	s_pMAPK_ID5_MKN1_FM_3min	0.221356265124495
experiment__model1_data3___model1_data42	pAKT_ID5_MKN1_FM_3min	0.657183501473756	3.0	s_pAKT_ID5_MKN1_FM_3min	0.096519262562786
experiment__model1_data3___model1_data42	pEGFR_ID5_MKN1_FM_3min	0.062165609062915	3.0	s_pEGFR_ID5_MKN1_FM_3min	0.03928845163061
experiment__model1_data3___model1_data42	pMAPK_ID5_MKN1_FM_3min	0.613753207224601	3.0	s_pMAPK_ID5_MKN1_FM_3min	0.221356265124495
experiment__model1_data3___model1_data43	pAKT_ID5_MKN1_FM_3min	0.694241096170288	3.0	s_pAKT_ID5_MKN1_FM_3min	0.096519262562786
experiment__model1_data3___model1_data43	pEGFR_ID5_MKN1_FM_3min	0.053591816308557	3.0	s_pEGFR_ID5_MKN1_FM_3min	0.03928845163061
experiment__model1_data3___model1_data43	pMAPK_ID5_MKN1_FM_3min	0.585342789564426	3.0	s_pMAPK_ID5_MKN1_FM_3min	0.221356265124495
experiment__model1_data3___model1_data44	pAKT_ID5_MKN1_FM_3min	0.738933761077631	3.0	s_pAKT_ID5_MKN1_FM_3min	0.096519262562786
experiment__model1_data3___model1_data44	pEGFR_ID5_MKN1_FM_3min	0.050251710502952	3.0	s_pEGFR_ID5_MKN1_FM_3min	0.03928845163061
experiment__model1_data3___model1_data44	pMAPK_ID5_MKN1_FM_3min	0.680522194758004	3.0	s_pMAPK_ID5_MKN1_FM_3min	0.221356265124495
experiment__model1_data3___model1_data45	pAKT_ID5_MKN1_FM_3min	0.77817813216875	3.0	s_pAKT_ID5_MKN1_FM_3min	0.096519262562786
experiment__model1_data3___model1_data45	pEGFR_ID5_MKN1_FM_3min	0.042699715260682	3.0	s_pEGFR_ID5_MKN1_FM_3min	0.03928845163061
experiment__model1_data3___model1_data45	pMAPK_ID5_MKN1_FM_3min	0.513972419646019	3.0	s_pMAPK_ID5_MKN1_FM_3min	0.221356265124495
experiment__model1_data3___model1_data46	pAKT_ID5_MKN1_FM_3min	0.991869977260016	3.0	s_pAKT_ID5_MKN1_FM_3min	0.096519262562786
experiment__model1_data3___model1_data46	pEGFR_ID5_MKN1_FM_3min	0.824408778566677	3.0	s_pEGFR_ID5_MKN1_FM_3min	0.03928845163061
experiment__model1_data3___model1_data46	pMAPK_ID5_MKN1_FM_3min	1.07293547575837	3.0	s_pMAPK_ID5_MKN1_FM_3min	0.221356265124495
experiment__model1_data3___model1_data47	pAKT_ID5_MKN1_FM_3min	1.14073278940159	3.0	s_pAKT_ID5_MKN1_FM_3min	0.096519262562786
experiment__model1_data3___model1_data47	pEGFR_ID5_MKN1_FM_3min	1.02915962498178	3.0	s_pEGFR_ID5_MKN1_FM_3min	0.03928845163061
experiment__model1_data3___model1_data47	pMAPK_ID5_MKN1_FM_3min	1.25957374179129	3.0	s_pMAPK_ID5_MKN1_FM_3min	0.221356265124495
experiment__model1_data3___model1_data48	pAKT_ID5_MKN1_FM_3min	0.920385102116065	3.0	s_pAKT_ID5_MKN1_FM_3min	0.096519262562786
experiment__model1_data3___model1_data48	pEGFR_ID5_MKN1_FM_3min	0.657552836099178	3.0	s_pEGFR_ID5_MKN1_FM_3min	0.03928845163061
experiment__model1_data3___model1_data48	pMAPK_ID5_MKN1_FM_3min	0.990863077439037	3.0	s_pMAPK_ID5_MKN1_FM_3min	0.221356265124495
experiment__model1_data3___model1_data49	pAKT_ID5_MKN1_FM_3min	0.889775086409447	3.0	s_pAKT_ID5_MKN1_FM_3min	0.096519262562786
experiment__model1_data3___model1_data49	pEGFR_ID5_MKN1_FM_3min	0.343403290952568	3.0	s_pEGFR_ID5_MKN1_FM_3min	0.03928845163061
experiment__model1_data3___model1_data49	pMAPK_ID5_MKN1_FM_3min	1.02953417877066	3.0	s_pMAPK_ID5_MKN1_FM_3min	0.221356265124495
experiment__model1_data2___model1_data5	pAKT_ID2_HS746T_HM	0.948756553096149	0.0	s_pAKT_ID2_HS746T_HM	0.315171186333932
experiment__model1_data2___model1_data5	pAKT_ID2_HS746T_HM	1.27673463564732	1.0	s_pAKT_ID2_HS746T_HM	0.315171186333932
experiment__model1_data2___model1_data5	pAKT_ID2_HS746T_HM	1.75387757764387	2.0	s_pAKT_ID2_HS746T_HM	0.315171186333932
experiment__model1_data2___model1_data5	pAKT_ID2_HS746T_HM	2.07720817334651	3.0	s_pAKT_ID2_HS746T_HM	0.315171186333932
experiment__model1_data2___model1_data5	pAKT_ID2_HS746T_HM	1.78041245235962	5.0	s_pAKT_ID2_HS746T_HM	0.315171186333932
experiment__model1_data2___model1_data5	pAKT_ID2_HS746T_HM	1.4171648124469	7.5	s_pAKT_ID2_HS746T_HM	0.315171186333932
experiment__model1_data2___model1_data5	pAKT_ID2_HS746T_HM	0.997236243212792	15.0	s_pAKT_ID2_HS746T_HM	0.315171186333932
experiment__model1_data2___model1_data5	pAKT_ID2_HS746T_HM	0.940019088777367	30.0	s_pAKT_ID2_HS746T_HM	0.315171186333932
experiment__model1_data2___model1_data5	pAKT_ID2_HS746T_HM	1.07675466693514	60.0	s_pAKT_ID2_HS746T_HM	0.315171186333932
experiment__model1_data2___model1_data5	pEGFR_ID2_HS746T_HM	0.304074651221943	0.0	s_pEGFR_ID2_HS746T_HM	0.182122452711947
experiment__model1_data2___model1_data5	pEGFR_ID2_HS746T_HM	1.72812231048377	1.0	s_pEGFR_ID2_HS746T_HM	0.182122452711947
experiment__model1_data2___model1_data5	pEGFR_ID2_HS746T_HM	1.61164950883652	2.0	s_pEGFR_ID2_HS746T_HM	0.182122452711947
experiment__model1_data2___model1_data5	pEGFR_ID2_HS746T_HM	1.74924984230644	3.0	s_pEGFR_ID2_HS746T_HM	0.182122452711947
experiment__model1_data2___model1_data5	pEGFR_ID2_HS746T_HM	1.49451586881377	5.0	s_pEGFR_ID2_HS746T_HM	0.182122452711947
experiment__model1_data2___model1_data5	pEGFR_ID2_HS746T_HM	1.36912723293853	7.5	s_pEGFR_ID2_HS746T_HM	0.182122452711947
experiment__model1_data2___model1_data5	pEGFR_ID2_HS746T_HM	0.915257922907101	15.0	s_pEGFR_ID2_HS746T_HM	0.182122452711947
experiment__model1_data2___model1_data5	pEGFR_ID2_HS746T_HM	0.578525529561842	30.0	s_pEGFR_ID2_HS746T_HM	0.182122452711947
experiment__model1_data2___model1_data5	pEGFR_ID2_HS746T_HM	0.358420282915759	60.0	s_pEGFR_ID2_HS746T_HM	0.182122452711947
experiment__model1_data2___model1_data5	pMAPK_ID2_HS746T_HM	0.553413947628894	0.0	s_pMAPK_ID2_HS746T_HM	0.121560194920225
experiment__model1_data2___model1_data5	pMAPK_ID2_HS746T_HM	0.75353616080579	1.0	s_pMAPK_ID2_HS746T_HM	0.121560194920225
experiment__model1_data2___model1_data5	pMAPK_ID2_HS746T_HM	0.81238238882754	2.0	s_pMAPK_ID2_HS746T_HM	0.121560194920225
experiment__model1_data2___model1_data5	pMAPK_ID2_HS746T_HM	0.860328486427741	3.0	s_pMAPK_ID2_HS746T_HM	0.121560194920225
experiment__model1_data2___model1_data5	pMAPK_ID2_HS746T_HM	0.743032041212205	5.0	s_pMAPK_ID2_HS746T_HM	0.121560194920225
experiment__model1_data2___model1_data5	pMAPK_ID2_HS746T_HM	0.654162595974005	7.5	s_pMAPK_ID2_HS746T_HM	0.121560194920225
experiment__model1_data2___model1_data5	pMAPK_ID2_HS746T_HM	0.688617854719732	15.0	s_pMAPK_ID2_HS746T_HM	0.121560194920225
experiment__model1_data2___model1_data5	pMAPK_ID2_HS746T_HM	0.605459218385821	30.0	s_pMAPK_ID2_HS746T_HM	0.121560194920225
experiment__model1_data2___model1_data5	pMAPK_ID2_HS746T_HM	0.669710256661012	60.0	s_pMAPK_ID2_HS746T_HM	0.121560194920225
experiment__model1_data3___model1_data50	pAKT_ID5_MKN1_FM_3min	0.893633897429857	3.0	s_pAKT_ID5_MKN1_FM_3min	0.096519262562786
experiment__model1_data3___model1_data50	pEGFR_ID5_MKN1_FM_3min	0.154375026893588	3.0	s_pEGFR_ID5_MKN1_FM_3min	0.03928845163061
experiment__model1_data3___model1_data50	pMAPK_ID5_MKN1_FM_3min	0.872858176366032	3.0	s_pMAPK_ID5_MKN1_FM_3min	0.221356265124495
experiment__model1_data3___model1_data51	pAKT_ID5_MKN1_FM_15min	0.767148326894191	15.0	s_pAKT_ID5_MKN1_FM_15min	0.187620180335278
experiment__model1_data3___model1_data51	pEGFR_ID5_MKN1_FM_15min	0.122141913680634	15.0	s_pEGFR_ID5_MKN1_FM_15min	0.057617942380035
experiment__model1_data3___model1_data51	pMAPK_ID5_MKN1_FM_15min	0.484281994070953	15.0	s_pMAPK_ID5_MKN1_FM_15min	0.205724070140741
experiment__model1_data3___model1_data52	pAKT_ID5_MKN1_FM_15min	0.399825618461747	15.0	s_pAKT_ID5_MKN1_FM_15min	0.187620180335278
experiment__model1_data3___model1_data52	pEGFR_ID5_MKN1_FM_15min	0.055015796024903	15.0	s_pEGFR_ID5_MKN1_FM_15min	0.057617942380035
experiment__model1_data3___model1_data52	pMAPK_ID5_MKN1_FM_15min	0.57080565991992	15.0	s_pMAPK_ID5_MKN1_FM_15min	0.205724070140741
experiment__model1_data3___model1_data53	pAKT_ID5_MKN1_FM_15min	0.351703275116933	15.0	s_pAKT_ID5_MKN1_FM_15min	0.187620180335278
experiment__model1_data3___model1_data53	pEGFR_ID5_MKN1_FM_15min	0.042941095242545	15.0	s_pEGFR_ID5_MKN1_FM_15min	0.057617942380035
experiment__model1_data3___model1_data53	pMAPK_ID5_MKN1_FM_15min	0.359352422724236	15.0	s_pMAPK_ID5_MKN1_FM_15min	0.205724070140741
experiment__model1_data3___model1_data54	pAKT_ID5_MKN1_FM_15min	0.363098676932095	15.0	s_pAKT_ID5_MKN1_FM_15min	0.187620180335278
experiment__model1_data3___model1_data54	pEGFR_ID5_MKN1_FM_15min	0.039494663234748	15.0	s_pEGFR_ID5_MKN1_FM_15min	0.057617942380035
experiment__model1_data3___model1_data54	pMAPK_ID5_MKN1_FM_15min	0.25344506481523	15.0	s_pMAPK_ID5_MKN1_FM_15min	0.205724070140741
experiment__model1_data3___model1_data55	pAKT_ID5_MKN1_FM_15min	0.490757556432468	15.0	s_pAKT_ID5_MKN1_FM_15min	0.187620180335278
experiment__model1_data3___model1_data55	pEGFR_ID5_MKN1_FM_15min	0.061268260175751	15.0	s_pEGFR_ID5_MKN1_FM_15min	0.057617942380035
experiment__model1_data3___model1_data55	pMAPK_ID5_MKN1_FM_15min	0.310857860443513	15.0	s_pMAPK_ID5_MKN1_FM_15min	0.205724070140741
experiment__model1_data3___model1_data56	pAKT_ID5_MKN1_FM_15min	1.00422963347816	15.0	s_pAKT_ID5_MKN1_FM_15min	0.187620180335278
experiment__model1_data3___model1_data56	pEGFR_ID5_MKN1_FM_15min	0.973008660590858	15.0	s_pEGFR_ID5_MKN1_FM_15min	0.057617942380035
experiment__model1_data3___model1_data56	pMAPK_ID5_MKN1_FM_15min	1.1863148608787	15.0	s_pMAPK_ID5_MKN1_FM_15min	0.205724070140741
experiment__model1_data3___model1_data57	pAKT_ID5_MKN1_FM_15min	1.04675619922465	15.0	s_pAKT_ID5_MKN1_FM_15min	0.187620180335278
